,date,category,value,label
3109,2018-03-28,Homeless Concerns,131,0
3110,2018-03-28,Illegal Postings,12,0
3111,2018-03-28,Litter Receptacles,27,0
3112,2018-03-28,MUNI Feedback,56,0
3113,2018-03-28,Noise Report,24,0
3114,2018-03-28,Parking Enforcement,7,0
3115,2018-03-28,Rec and Park Requests,29,0
3116,2018-03-28,Residential Building Request,6,0
3117,2018-03-28,SFHA Requests,2,0
3118,2018-03-28,Sewer Issues,27,0
3119,2018-03-28,Sidewalk or Curb,20,0
3120,2018-03-28,Sign Repair,36,0
3121,2018-03-28,Street Defects,35,0
3122,2018-03-28,Street and Sidewalk Cleaning,474,0
3123,2018-03-28,Streetlights,12,0
3124,2018-03-28,Temporary Sign Request,31,0
3125,2018-03-28,Tree Maintenance,23,0
3126,2018-03-29,311 External Request,5,0
3127,2018-03-29,Abandoned Vehicle,91,0
3128,2018-03-29,Blocked Street or SideWalk,17,0
3129,2018-03-29,Catch Basin Maintenance,1,0
3130,2018-03-29,Color Curb,4,0
3131,2018-03-29,Construction Zone Permits,1,0
3132,2018-03-29,Damaged Property,29,0
3133,2018-03-29,Encampments,164,0
3134,2018-03-29,General Request - 311CUSTOMERSERVICECENTER,2,0
3135,2018-03-29,General Request - ANIMAL CARE CONTROL,4,0
3136,2018-03-29,General Request - ASSESSOR RECORDER,1,0
3137,2018-03-29,General Request - BUILDING INSPECTION,3,0
3138,2018-03-29,General Request - COUNTY CLERK,15,0
3139,2018-03-29,General Request - DISTRICT ATTORNEY,1,0
3140,2018-03-29,General Request - DPH,9,0
3141,2018-03-29,General Request - FIRE DEPARTMENT,1,0
3142,2018-03-29,General Request - HUMAN SERVICES AGENCY,1,0
3143,2018-03-29,General Request - MTA,28,0
3144,2018-03-29,General Request - PORT AUTHORITY,1,0
3145,2018-03-29,General Request - PUBLIC WORKS,40,0
3146,2018-03-29,General Request - PUC,14,0
3147,2018-03-29,General Request - RPD,1,0
3148,2018-03-29,General Request - TT COLLECTOR,1,0
3149,2018-03-29,Graffiti,281,0
3150,2018-03-29,Homeless Concerns,120,0
3151,2018-03-29,Illegal Postings,16,0
3152,2018-03-29,Litter Receptacles,31,0
3153,2018-03-29,MUNI Feedback,82,0
3154,2018-03-29,Noise Report,19,0
3155,2018-03-29,Parking Enforcement,16,0
3156,2018-03-29,Rec and Park Requests,23,0
3157,2018-03-29,Residential Building Request,8,0
3158,2018-03-29,SFHA Requests,13,1
3159,2018-03-29,Sewer Issues,16,0
3160,2018-03-29,Sidewalk or Curb,19,0
3161,2018-03-29,Sign Repair,14,0
3162,2018-03-29,Street Defects,31,0
3163,2018-03-29,Street and Sidewalk Cleaning,435,0
3164,2018-03-29,Streetlights,22,0
3165,2018-03-29,Temporary Sign Request,29,0
3166,2018-03-29,Tree Maintenance,28,0
3167,2018-03-30,311 External Request,3,0
3168,2018-03-30,Abandoned Vehicle,88,0
3169,2018-03-30,Blocked Street or SideWalk,14,0
3170,2018-03-30,Catch Basin Maintenance,3,0
3171,2018-03-30,Color Curb,4,0
3172,2018-03-30,Construction Zone Permits,5,0
3173,2018-03-30,DPW Volunteer Programs,1,0
3174,2018-03-30,Damaged Property,32,0
3175,2018-03-30,Encampments,174,0
3176,2018-03-30,General Request - 311CUSTOMERSERVICECENTER,4,0
3177,2018-03-30,General Request - ANIMAL CARE CONTROL,1,0
3178,2018-03-30,General Request - ASSESSOR RECORDER,1,0
3179,2018-03-30,General Request - BUILDING INSPECTION,2,0
3180,2018-03-30,General Request - COUNTY CLERK,5,0
3181,2018-03-30,General Request - DPH,9,0
3182,2018-03-30,General Request - MOH,1,0
3183,2018-03-30,General Request - MTA,18,0
3184,2018-03-30,General Request - PUBLIC WORKS,28,0
3185,2018-03-30,General Request - PUC,6,0
3186,2018-03-30,General Request - TT COLLECTOR,3,0
3187,2018-03-30,Graffiti,313,0
3188,2018-03-30,Homeless Concerns,123,0
3189,2018-03-30,Illegal Postings,16,0
3190,2018-03-30,Litter Receptacles,23,0
3191,2018-03-30,MUNI Feedback,48,0
3192,2018-03-30,Noise Report,17,0
3193,2018-03-30,Rec and Park Requests,11,0
3194,2018-03-30,Residential Building Request,4,0
3195,2018-03-30,SFHA Requests,5,0
3196,2018-03-30,Sewer Issues,21,0
3197,2018-03-30,Sidewalk or Curb,8,0
3198,2018-03-30,Sign Repair,30,0
3199,2018-03-30,Street Defects,28,0
3200,2018-03-30,Street and Sidewalk Cleaning,474,0
3201,2018-03-30,Streetlights,24,0
3202,2018-03-30,Temporary Sign Request,12,0
3203,2018-03-30,Tree Maintenance,16,0
3204,2018-03-31,Abandoned Vehicle,47,0
3205,2018-03-31,Blocked Street or SideWalk,10,0
3206,2018-03-31,Color Curb,3,0
3207,2018-03-31,Damaged Property,27,0
3208,2018-03-31,Encampments,141,0
3209,2018-03-31,General Request - 311CUSTOMERSERVICECENTER,1,0
3210,2018-03-31,General Request - ASSESSOR RECORDER,1,0
3211,2018-03-31,General Request - BUILDING INSPECTION,3,0
3212,2018-03-31,General Request - COUNTY CLERK,2,0
3213,2018-03-31,General Request - DPH,4,0
3214,2018-03-31,General Request - MTA,7,0
3215,2018-03-31,General Request - PLANNING,1,0
3216,2018-03-31,General Request - PORT AUTHORITY,1,0
3217,2018-03-31,General Request - PUBLIC WORKS,13,0
3218,2018-03-31,General Request - PUC,2,0
3219,2018-03-31,General Request - TT COLLECTOR,1,0
3220,2018-03-31,Graffiti,185,0
3221,2018-03-31,Homeless Concerns,108,0
3222,2018-03-31,Illegal Postings,8,0
3223,2018-03-31,Litter Receptacles,23,0
3224,2018-03-31,MUNI Feedback,27,0
3225,2018-03-31,Noise Report,36,1
3226,2018-03-31,Rec and Park Requests,33,0
3227,2018-03-31,Residential Building Request,1,0
3228,2018-03-31,SFHA Requests,7,0
3229,2018-03-31,Sewer Issues,19,0
3230,2018-03-31,Sidewalk or Curb,9,0
3231,2018-03-31,Sign Repair,21,0
3232,2018-03-31,Street Defects,25,0
3233,2018-03-31,Street and Sidewalk Cleaning,434,0
3234,2018-03-31,Streetlights,8,0
3235,2018-03-31,Tree Maintenance,13,0
3236,2018-04-01,311 External Request,1,0
3237,2018-04-01,Abandoned Vehicle,48,0
3238,2018-04-01,Blocked Street or SideWalk,6,0
3239,2018-04-01,Color Curb,1,0
3240,2018-04-01,DPW Volunteer Programs,1,0
3241,2018-04-01,Damaged Property,14,0
3242,2018-04-01,Encampments,142,0
3243,2018-04-01,General Request - 311CUSTOMERSERVICECENTER,1,0
3244,2018-04-01,General Request - ANIMAL CARE CONTROL,1,0
3245,2018-04-01,General Request - ASSESSOR RECORDER,3,0
3246,2018-04-01,General Request - BUILDING INSPECTION,3,0
3247,2018-04-01,General Request - COUNTY CLERK,3,0
3248,2018-04-01,General Request - DPH,2,0
3249,2018-04-01,General Request - MTA,3,0
3250,2018-04-01,General Request - PUBLIC WORKS,7,0
3251,2018-04-01,General Request - PUC,7,0
3252,2018-04-01,General Request - RPD,1,0
3253,2018-04-01,General Request - TT COLLECTOR,1,0
3254,2018-04-01,Graffiti,213,0
3255,2018-04-01,Homeless Concerns,106,0
3256,2018-04-01,Illegal Postings,2,0
3257,2018-04-01,Litter Receptacles,9,0
3258,2018-04-01,MUNI Feedback,15,0
3259,2018-04-01,Noise Report,9,0
3260,2018-04-01,Rec and Park Requests,35,0
3261,2018-04-01,Residential Building Request,2,0
3262,2018-04-01,SFHA Requests,4,0
3263,2018-04-01,Sewer Issues,14,0
3264,2018-04-01,Sidewalk or Curb,10,0
3265,2018-04-01,Sign Repair,10,0
3266,2018-04-01,Street Defects,14,0
3267,2018-04-01,Street and Sidewalk Cleaning,368,0
3268,2018-04-01,Streetlights,9,0
3269,2018-04-01,Tree Maintenance,8,0
3270,2018-04-02,311 External Request,1,0
3271,2018-04-02,Abandoned Vehicle,105,0
3272,2018-04-02,Blocked Street or SideWalk,12,0
3273,2018-04-02,Catch Basin Maintenance,1,0
3274,2018-04-02,Color Curb,7,0
3275,2018-04-02,Construction Zone Permits,1,0
3276,2018-04-02,DPW Volunteer Programs,1,0
3277,2018-04-02,Damaged Property,23,0
3278,2018-04-02,Encampments,220,0
3279,2018-04-02,General Request - 311CUSTOMERSERVICECENTER,4,0
3280,2018-04-02,General Request - ANIMAL CARE CONTROL,2,0
3281,2018-04-02,General Request - ASSESSOR RECORDER,1,0
3282,2018-04-02,General Request - BUILDING INSPECTION,5,0
3283,2018-04-02,General Request - COUNTY CLERK,24,0
3284,2018-04-02,General Request - DPH,12,0
3285,2018-04-02,General Request - HUMAN SERVICES AGENCY,1,0
3286,2018-04-02,General Request - MTA,17,0
3287,2018-04-02,General Request - PUBLIC WORKS,39,0
3288,2018-04-02,General Request - PUC,7,0
3289,2018-04-02,General Request - SFPD,1,0
3290,2018-04-02,General Request - TT COLLECTOR,2,0
3291,2018-04-02,Graffiti,221,0
3292,2018-04-02,Homeless Concerns,148,0
3293,2018-04-02,Illegal Postings,11,0
3294,2018-04-02,Litter Receptacles,20,0
3295,2018-04-02,MUNI Feedback,76,0
3296,2018-04-02,Noise Report,24,0
3297,2018-04-02,Parking Enforcement,6,0
3298,2018-04-02,Rec and Park Requests,17,0
3299,2018-04-02,Residential Building Request,6,0
3300,2018-04-02,SFHA Requests,7,0
3301,2018-04-02,Sewer Issues,27,0
3302,2018-04-02,Sidewalk or Curb,13,0
3303,2018-04-02,Sign Repair,20,0
3304,2018-04-02,Street Defects,30,0
3305,2018-04-02,Street and Sidewalk Cleaning,651,0
3306,2018-04-02,Streetlights,26,0
3307,2018-04-02,Temporary Sign Request,8,0
3308,2018-04-02,Tree Maintenance,34,0
3309,2018-04-03,311 External Request,4,0
3310,2018-04-03,Abandoned Vehicle,106,0
3311,2018-04-03,Blocked Street or SideWalk,23,0
3312,2018-04-03,Color Curb,2,0
3313,2018-04-03,Construction Zone Permits,5,0
3314,2018-04-03,DPW Volunteer Programs,1,0
3315,2018-04-03,Damaged Property,30,0
3316,2018-04-03,Encampments,206,0
3317,2018-04-03,General Request - 311CUSTOMERSERVICECENTER,1,0
3318,2018-04-03,General Request - ANIMAL CARE CONTROL,3,0
3319,2018-04-03,General Request - ASSESSOR RECORDER,4,0
3320,2018-04-03,General Request - BUILDING INSPECTION,5,0
3321,2018-04-03,General Request - COUNTY CLERK,14,0
3322,2018-04-03,General Request - DPH,17,0
3323,2018-04-03,General Request - LABOR STANDARDS ENFORCEMENT,1,0
3324,2018-04-03,General Request - MOH,1,0
3325,2018-04-03,General Request - MTA,27,0
3326,2018-04-03,General Request - PLANNING,3,0
3327,2018-04-03,General Request - PUBLIC WORKS,30,0
3328,2018-04-03,General Request - PUC,5,0
3329,2018-04-03,General Request - TT COLLECTOR,5,0
3330,2018-04-03,Graffiti,336,0
3331,2018-04-03,Homeless Concerns,166,0
3332,2018-04-03,Illegal Postings,11,0
3333,2018-04-03,Litter Receptacles,27,0
3334,2018-04-03,MUNI Feedback,66,0
3335,2018-04-03,Noise Report,22,0
3336,2018-04-03,Rec and Park Requests,20,0
3337,2018-04-03,Residential Building Request,4,0
3338,2018-04-03,SFHA Requests,6,0
3339,2018-04-03,Sewer Issues,23,0
3340,2018-04-03,Sidewalk or Curb,35,0
3341,2018-04-03,Sign Repair,25,0
3342,2018-04-03,Street Defects,36,0
3343,2018-04-03,Street and Sidewalk Cleaning,524,0
3344,2018-04-03,Streetlights,13,0
3345,2018-04-03,Temporary Sign Request,27,0
3346,2018-04-03,Tree Maintenance,27,0
3347,2018-04-04,311 External Request,1,0
3348,2018-04-04,Abandoned Vehicle,91,0
3349,2018-04-04,Blocked Street or SideWalk,20,0
3350,2018-04-04,Catch Basin Maintenance,3,0
3351,2018-04-04,Color Curb,7,0
3352,2018-04-04,Construction Zone Permits,4,0
3353,2018-04-04,DPW Volunteer Programs,2,0
3354,2018-04-04,Damaged Property,34,0
3355,2018-04-04,Encampments,194,0
3356,2018-04-04,General Request - 311CUSTOMERSERVICECENTER,2,0
3357,2018-04-04,General Request - ANIMAL CARE CONTROL,1,0
3358,2018-04-04,General Request - ASSESSOR RECORDER,2,0
3359,2018-04-04,General Request - BUILDING INSPECTION,6,0
3360,2018-04-04,General Request - CENTRAL SHOPS,1,0
3361,2018-04-04,General Request - CONTRACT ADMINISTRATION,2,0
3362,2018-04-04,General Request - CONTROLLER,1,0
3363,2018-04-04,General Request - COUNTY CLERK,14,0
3364,2018-04-04,General Request - DPH,9,0
3365,2018-04-04,General Request - ENVIRONMENT,1,0
3366,2018-04-04,General Request - MOCD,1,0
3367,2018-04-04,General Request - MONS,1,0
3368,2018-04-04,General Request - MTA,33,0
3369,2018-04-04,General Request - PLANNING,1,0
3370,2018-04-04,General Request - PORT AUTHORITY,1,0
3371,2018-04-04,General Request - PUBLIC WORKS,90,1
3372,2018-04-04,General Request - PUC,4,0
3373,2018-04-04,General Request - RPD,1,0
3374,2018-04-04,General Request - TT COLLECTOR,2,0
3375,2018-04-04,Graffiti,313,0
3376,2018-04-04,Homeless Concerns,132,0
3377,2018-04-04,Illegal Postings,12,0
3378,2018-04-04,Litter Receptacles,23,0
3379,2018-04-04,MUNI Feedback,64,0
3380,2018-04-04,Noise Report,23,0
3381,2018-04-04,Rec and Park Requests,23,0
3382,2018-04-04,Residential Building Request,9,0
3383,2018-04-04,SFHA Requests,3,0
3384,2018-04-04,Sewer Issues,19,0
3385,2018-04-04,Sidewalk or Curb,30,0
3386,2018-04-04,Sign Repair,23,0
3387,2018-04-04,Street Defects,23,0
3388,2018-04-04,Street and Sidewalk Cleaning,568,0
3389,2018-04-04,Streetlights,17,0
3390,2018-04-04,Temporary Sign Request,39,0
3391,2018-04-04,Tree Maintenance,41,0
3392,2018-04-05,311 External Request,3,0
3393,2018-04-05,Abandoned Vehicle,95,0
3394,2018-04-05,Blocked Street or SideWalk,24,0
3395,2018-04-05,Catch Basin Maintenance,4,0
3396,2018-04-05,Color Curb,5,0
3397,2018-04-05,Construction Zone Permits,2,0
3398,2018-04-05,Damaged Property,30,0
3399,2018-04-05,Encampments,198,0
3400,2018-04-05,General Request - 311CUSTOMERSERVICECENTER,1,0
3401,2018-04-05,General Request - ANIMAL CARE CONTROL,2,0
3402,2018-04-05,General Request - ART COMMISSION,1,0
3403,2018-04-05,General Request - ASSESSOR RECORDER,1,0
3404,2018-04-05,General Request - BUILDING INSPECTION,9,0
3405,2018-04-05,General Request - COUNTY CLERK,7,0
3406,2018-04-05,General Request - DPH,9,0
3407,2018-04-05,General Request - DTIS,1,0
3408,2018-04-05,General Request - HUMAN SERVICES AGENCY,1,0
3409,2018-04-05,General Request - MOCD,1,0
3410,2018-04-05,General Request - MONS,1,0
3411,2018-04-05,General Request - MTA,26,0
3412,2018-04-05,General Request - PLANNING,1,0
3413,2018-04-05,General Request - PUBLIC WORKS,46,0
3414,2018-04-05,General Request - PUC,5,0
3415,2018-04-05,General Request - RPD,1,0
3416,2018-04-05,Graffiti,374,0
3417,2018-04-05,Homeless Concerns,149,0
3418,2018-04-05,Illegal Postings,11,0
3419,2018-04-05,Litter Receptacles,22,0
3420,2018-04-05,MUNI Feedback,61,0
3421,2018-04-05,Noise Report,15,0
3422,2018-04-05,Rec and Park Requests,15,0
3423,2018-04-05,Residential Building Request,4,0
3424,2018-04-05,SFHA Requests,3,0
3425,2018-04-05,Sewer Issues,29,0
3426,2018-04-05,Sidewalk or Curb,26,0
3427,2018-04-05,Sign Repair,26,0
3428,2018-04-05,Street Defects,28,0
3429,2018-04-05,Street and Sidewalk Cleaning,527,0
3430,2018-04-05,Streetlights,8,0
3431,2018-04-05,Temporary Sign Request,26,0
3432,2018-04-05,Tree Maintenance,23,0
3433,2018-04-06,311 External Request,2,0
3434,2018-04-06,Abandoned Vehicle,62,0
3435,2018-04-06,Blocked Street or SideWalk,16,0
3436,2018-04-06,Catch Basin Maintenance,10,0
3437,2018-04-06,Color Curb,2,0
3438,2018-04-06,Construction Zone Permits,1,0
3439,2018-04-06,Damaged Property,24,0
3440,2018-04-06,Encampments,114,0
3441,2018-04-06,General Request - 311CUSTOMERSERVICECENTER,3,0
3442,2018-04-06,General Request - ANIMAL CARE CONTROL,1,0
3443,2018-04-06,General Request - BUILDING INSPECTION,9,0
3444,2018-04-06,General Request - CITY HALL,1,0
3445,2018-04-06,General Request - COUNTY CLERK,11,0
3446,2018-04-06,General Request - DPH,11,0
3447,2018-04-06,General Request - FIRE DEPARTMENT,1,0
3448,2018-04-06,General Request - MTA,12,0
3449,2018-04-06,General Request - PLANNING,2,0
3450,2018-04-06,General Request - PUBLIC WORKS,29,0
3451,2018-04-06,General Request - PUC,25,1
3452,2018-04-06,Graffiti,206,0
3453,2018-04-06,Homeless Concerns,70,0
3454,2018-04-06,Illegal Postings,8,0
3455,2018-04-06,Litter Receptacles,12,0
3456,2018-04-06,MUNI Feedback,58,0
3457,2018-04-06,Noise Report,13,0
3458,2018-04-06,Rec and Park Requests,11,0
3459,2018-04-06,Residential Building Request,6,0
3460,2018-04-06,SFHA Requests,16,1
3461,2018-04-06,Sewer Issues,103,1
3462,2018-04-06,Sidewalk or Curb,7,0
3463,2018-04-06,Sign Repair,10,0
3464,2018-04-06,Street Defects,23,0
3465,2018-04-06,Street and Sidewalk Cleaning,299,0
3466,2018-04-06,Streetlights,15,0
3467,2018-04-06,Temporary Sign Request,51,0
3468,2018-04-06,Tree Maintenance,48,0
3469,2018-04-07,311 External Request,2,0
3470,2018-04-07,Abandoned Vehicle,54,0
3471,2018-04-07,Blocked Street or SideWalk,16,0
3472,2018-04-07,Color Curb,3,0
3473,2018-04-07,DPW Volunteer Programs,1,0
3474,2018-04-07,Damaged Property,45,0
3475,2018-04-07,Encampments,157,0
3476,2018-04-07,General Request - 311CUSTOMERSERVICECENTER,4,0
3477,2018-04-07,General Request - ANIMAL CARE CONTROL,1,0
3478,2018-04-07,General Request - ASSESSOR RECORDER,1,0
3479,2018-04-07,General Request - BUILDING INSPECTION,4,0
3480,2018-04-07,General Request - COUNTY CLERK,6,0
3481,2018-04-07,General Request - DPH,2,0
3482,2018-04-07,General Request - MTA,9,0
3483,2018-04-07,General Request - PLANNING,1,0
3484,2018-04-07,General Request - PUBLIC WORKS,19,0
3485,2018-04-07,General Request - PUC,15,0
3486,2018-04-07,General Request - TT COLLECTOR,1,0
3487,2018-04-07,Graffiti,302,0
3488,2018-04-07,Homeless Concerns,80,0
3489,2018-04-07,Illegal Postings,9,0
3490,2018-04-07,Litter Receptacles,12,0
3491,2018-04-07,MUNI Feedback,38,0
3492,2018-04-07,Noise Report,14,0
3493,2018-04-07,Rec and Park Requests,27,0
3494,2018-04-07,Residential Building Request,12,0
3495,2018-04-07,SFHA Requests,8,0
3496,2018-04-07,Sewer Issues,59,1
3497,2018-04-07,Sidewalk or Curb,18,0
3498,2018-04-07,Sign Repair,9,0
3499,2018-04-07,Street Defects,29,0
3500,2018-04-07,Street and Sidewalk Cleaning,338,0
3501,2018-04-07,Streetlights,16,0
3502,2018-04-07,Tree Maintenance,44,0
3503,2018-04-08,Abandoned Vehicle,56,0
3504,2018-04-08,Blocked Street or SideWalk,7,0
3505,2018-04-08,Catch Basin Maintenance,2,0
3506,2018-04-08,Color Curb,2,0
3507,2018-04-08,Damaged Property,23,0
3508,2018-04-08,Encampments,144,0
3509,2018-04-08,General Request - ANIMAL CARE CONTROL,3,0
3510,2018-04-08,General Request - ASSESSOR RECORDER,1,0
3511,2018-04-08,General Request - BUILDING INSPECTION,3,0
3512,2018-04-08,General Request - COUNTY CLERK,5,0
3513,2018-04-08,General Request - DPH,2,0
3514,2018-04-08,General Request - FIRE DEPARTMENT,1,0
3515,2018-04-08,General Request - MTA,8,0
3516,2018-04-08,General Request - PLANNING,1,0
3517,2018-04-08,General Request - PUBLIC WORKS,32,0
3518,2018-04-08,General Request - PUC,4,0
3519,2018-04-08,General Request - TT COLLECTOR,3,0
3520,2018-04-08,Graffiti,259,0
3521,2018-04-08,Homeless Concerns,95,0
3522,2018-04-08,Illegal Postings,5,0
3523,2018-04-08,Litter Receptacles,14,0
3524,2018-04-08,MUNI Feedback,33,0
3525,2018-04-08,Noise Report,15,0
3526,2018-04-08,Rec and Park Requests,30,0
3527,2018-04-08,Residential Building Request,3,0
3528,2018-04-08,SFHA Requests,13,1
3529,2018-04-08,Sewer Issues,26,0
3530,2018-04-08,Sidewalk or Curb,8,0
3531,2018-04-08,Sign Repair,29,0
3532,2018-04-08,Street Defects,30,0
3533,2018-04-08,Street and Sidewalk Cleaning,359,0
3534,2018-04-08,Streetlights,9,0
3535,2018-04-08,Temporary Sign Request,1,0
3536,2018-04-08,Tree Maintenance,26,0
3537,2018-04-09,311 External Request,3,0
3538,2018-04-09,Abandoned Vehicle,117,0
3539,2018-04-09,Blocked Street or SideWalk,14,0
3540,2018-04-09,Catch Basin Maintenance,4,0
3541,2018-04-09,Color Curb,4,0
3542,2018-04-09,DPW Volunteer Programs,2,0
3543,2018-04-09,Damaged Property,37,0
3544,2018-04-09,Encampments,168,0
3545,2018-04-09,General Request - 311CUSTOMERSERVICECENTER,4,0
3546,2018-04-09,General Request - ASSESSOR RECORDER,1,0
3547,2018-04-09,General Request - BUILDING INSPECTION,7,0
3548,2018-04-09,General Request - CITY HALL,1,0
3549,2018-04-09,General Request - COUNTY CLERK,13,0
3550,2018-04-09,General Request - DPH,4,0
3551,2018-04-09,General Request - FIRE DEPARTMENT,1,0
3552,2018-04-09,General Request - HSH,1,0
3553,2018-04-09,General Request - MTA,29,0
3554,2018-04-09,General Request - PLANNING,1,0
3555,2018-04-09,General Request - PUBLIC WORKS,56,0
3556,2018-04-09,General Request - PUC,5,0
3557,2018-04-09,General Request - REAL ESTATE DEPARTMENT,1,0
3558,2018-04-09,General Request - RENT BOARD,1,0
3559,2018-04-09,General Request - TT COLLECTOR,5,0
3560,2018-04-09,Graffiti,523,1
3561,2018-04-09,Homeless Concerns,147,0
3562,2018-04-09,Illegal Postings,14,0
3563,2018-04-09,Litter Receptacles,24,0
3564,2018-04-09,MUNI Feedback,60,0
3565,2018-04-09,Noise Report,19,0
3566,2018-04-09,Parking Enforcement,13,0
3567,2018-04-09,Rec and Park Requests,21,0
3568,2018-04-09,Residential Building Request,10,0
3569,2018-04-09,SFHA Requests,8,0
3570,2018-04-09,Sewer Issues,33,0
3571,2018-04-09,Sidewalk or Curb,53,1
3572,2018-04-09,Sign Repair,21,0
3573,2018-04-09,Street Defects,62,0
3574,2018-04-09,Street and Sidewalk Cleaning,556,0
3575,2018-04-09,Streetlights,18,0
3576,2018-04-09,Temporary Sign Request,20,0
3577,2018-04-09,Tree Maintenance,55,0
3578,2018-04-10,311 External Request,5,0
3579,2018-04-10,Abandoned Vehicle,94,0
3580,2018-04-10,Blocked Street or SideWalk,11,0
3581,2018-04-10,Catch Basin Maintenance,1,0
3582,2018-04-10,Color Curb,1,0
3583,2018-04-10,DPW Volunteer Programs,1,0
3584,2018-04-10,Damaged Property,37,0
3585,2018-04-10,Encampments,174,0
3586,2018-04-10,General Request - 311CUSTOMERSERVICECENTER,6,0
